process_var_multiplier,entry_z,exit_z,vol_span,annual_return,annual_volatility,sharpe,max_drawdown,total_return,trade_count,active_day_ratio
0.0001,1.25,0.5,10,0.018777057970887245,0.0610426304241447,0.33522399447483014,-0.11263588759474918,0.17148558781001388,71.5,0.8591417910447762
0.0001,1.25,0.5,20,0.018386387006954052,0.059865829656639315,0.3342183366431119,-0.11263588759474974,0.16766906330280507,64.5,0.8269589552238806
0.0001,1.25,0.5,40,0.016395879134293745,0.058197967187906714,0.3084818670006487,-0.11263588759474918,0.14839334528007098,53.5,0.7691231343283582
0.0001,1.25,0.5,60,0.011562429514861305,0.057306745285934095,0.22919720173090818,-0.11263588759474907,0.10275109199988242,45.0,0.7201492537313433
0.0001,1.25,0.75,10,0.02244047830239082,0.05954287292497976,0.40243106610699686,-0.11263588759474952,0.20781324646861576,85.5,0.8493470149253731
0.0001,1.25,0.75,20,0.015181212200139349,0.05872510083963121,0.2858729208594733,-0.11263588759474874,0.13676918624958478,73.5,0.8097014925373134
0.0001,1.25,0.75,40,0.017524692838702505,0.05701629793118204,0.3331500800173983,-0.11263588759474819,0.15928980759175526,66.5,0.7327425373134329
0.0001,1.25,0.75,60,0.01005553249702884,0.05547750628177698,0.20802155202104378,-0.11263588759474807,0.08885268502398969,56.0,0.6744402985074627
0.0001,1.5,0.0,10,0.018910638743049324,0.060948828199992915,0.33779713438202613,-0.11263588759474852,0.1727930819712309,48.5,0.8544776119402985
0.0001,1.5,0.0,20,0.017219736648470763,0.05988101648066217,0.31500176280630227,-0.11263588759475018,0.15633710176478677,37.5,0.8115671641791045
0.0001,1.5,0.0,40,0.01847982666064052,0.059428136880583106,0.3377795701788723,-0.11245299071823511,0.16858088986611985,32.5,0.7765858208955224
0.0001,1.5,0.0,60,0.017040835944063915,0.05926586988165452,0.3146842058290842,-0.11245299071823611,0.1546080051575227,31.0,0.7714552238805971
0.0001,1.5,0.25,10,0.015167479225311142,0.06031017901275094,0.2797035219555654,-0.11263588759474974,0.13663835980735994,53.5,0.8344216417910447
0.0001,1.5,0.25,20,0.016977861541580097,0.05920523147631603,0.31390150656642124,-0.11263588759474974,0.153999893229394,43.5,0.7896455223880597
0.0001,1.5,0.25,40,0.017148067924169563,0.05824816747411725,0.32096700381762433,-0.11245299071823556,0.15564414085967626,36.5,0.7374067164179104
0.0001,1.5,0.25,60,0.015410661322280639,0.0570062974911011,0.2967097823140583,-0.11245299071823545,0.13895698751619912,34.0,0.71875
0.0001,1.5,0.5,10,0.017132450927157317,0.05974069127443776,0.31416860686820103,-0.11263588759474852,0.15549318962164893,61.5,0.8227611940298507
0.0001,1.5,0.5,20,0.01649702139588549,0.05832159383389982,0.3096599803819875,-0.11263588759474863,0.14936597360294934,49.5,0.7747201492537313
0.0001,1.5,0.5,40,0.013497500579882304,0.05683498165097533,0.2642512748004242,-0.11245299071823489,0.12082809555673224,40.5,0.715018656716418
0.0001,1.5,0.5,60,0.010983051366124652,0.05586927495124504,0.22338145958388875,-0.11245299071823545,0.09738895958206095,37.0,0.6805037313432836
0.0001,1.5,0.75,10,0.019672536019615938,0.05851168685760093,0.362151115296033,-0.11263588759474785,0.18027521309170758,71.5,0.816231343283582
0.0001,1.5,0.75,20,0.014812448574472725,0.057454154286882435,0.2845865656947159,-0.11263588759474852,0.1332607880004284,53.5,0.7621268656716418
0.0001,1.5,0.75,40,0.012041189588590795,0.05516340948882608,0.24449496215344121,-0.11245299071823522,0.10719943934998954,48.5,0.6781716417910447
0.0001,1.5,0.75,60,0.010345561724510954,0.05395931074451127,0.2176540047333242,-0.11245299071823533,0.09151560463028496,45.0,0.6315298507462687
0.0001,1.75,0.0,10,0.020577588606732755,0.05970584503709713,0.3709512990744566,-0.11263588759474785,0.18921790067405997,41.5,0.8134328358208955
0.0001,1.75,0.0,20,0.01965261165175347,0.05726740430059249,0.3684130224751332,-0.1126358875947493,0.1800790128672627,33.5,0.7597947761194029
0.0001,1.75,0.0,40,0.017183977068113032,0.05643307865374469,0.33005692425291977,-0.11245299071823556,0.1559912985518921,28.0,0.6921641791044776
0.0001,1.75,0.0,60,0.014815702224532323,0.05583909596267769,0.291223440515662,-0.11051939522339493,0.1332917012303967,24.0,0.6520522388059702
0.0001,1.75,0.25,10,0.01761035397082633,0.05905576357536397,0.32507492707879093,-0.11263588759474852,0.16012040842839736,46.5,0.7957089552238806
0.0001,1.75,0.25,20,0.01849729355457108,0.056719851126784064,0.3514315336291449,-0.11263588759474807,0.16875140943740008,37.5,0.7392723880597015
0.0001,1.75,0.25,40,0.017991159525267975,0.05498807616101084,0.3516925006216592,-0.11245299071823567,0.1638191945961358,31.0,0.6469216417910447
0.0001,1.75,0.25,60,0.016481258807071963,0.05403663659798377,0.3294532070170661,-0.10973346270903361,0.14921434583869364,27.0,0.6040111940298507
0.0001,1.75,0.5,10,0.01929658669816292,0.05854581247262414,0.3556763893120246,-0.1126358875947494,0.17657799491626203,52.5,0.7873134328358209
0.0001,1.75,0.5,20,0.016440866913723262,0.05561553095879986,0.32095372704891484,-0.11263588759474896,0.14882587776631762,41.5,0.7154850746268657
0.0001,1.75,0.5,40,0.015031463085744878,0.05372142594182464,0.30450394759554106,-0.11245299071823456,0.1353433267110864,34.0,0.6222014925373134
0.0001,1.75,0.5,60,0.014450724746339905,0.05280318691444368,0.29803265474388535,-0.10973346270903317,0.1298286529018131,29.0,0.5834888059701493
0.0001,1.75,0.75,10,0.018906968477286457,0.05777434139132183,0.3530294787715254,-0.1126358875947494,0.17275714005904885,58.5,0.78125
0.0001,1.75,0.75,20,0.017908729282722913,0.05488266418968015,0.3507921012266342,-0.11263588759474852,0.1630176636086773,45.5,0.7066231343283582
0.0001,1.75,0.75,40,0.013453447202079083,0.05248807514733677,0.2807685089024333,-0.11245299071823567,0.12041366772213857,38.0,0.6002798507462687
0.0001,1.75,0.75,60,0.015288785283288808,0.05144974505415716,0.32055305544233254,-0.10973346270903428,0.13779443521469892,34.0,0.5597014925373134
0.0001,2.0,0.0,10,0.02428390470876196,0.05776630702231877,0.44417933507348695,-0.11263588759474907,0.2264664216918657,34.5,0.7761194029850746
0.0001,2.0,0.0,20,0.02156597510772018,0.05635816034192549,0.40670600307701305,-0.112452990718235,0.19905225397491755,29.0,0.7280783582089553
0.0001,2.0,0.0,40,0.016239418450768817,0.055383975422065315,0.3184737626600798,-0.10704657760873126,0.1468901815815753,25.0,0.6571828358208955
0.0001,2.0,0.0,60,0.013736746347695616,0.05454447721579679,0.27731684965581677,-0.09882888478298546,0.12308113975785506,19.0,0.6194029850746269
0.0001,2.0,0.25,10,0.020982238052434043,0.057163519180130025,0.391773180581074,-0.1126358875947493,0.19323548577835847,37.5,0.7597947761194029
0.0001,2.0,0.25,20,0.019934115303378075,0.05582383897519944,0.38142268502292953,-0.11245299071823645,0.18285372068480732,32.0,0.7080223880597015
0.0001,2.0,0.25,40,0.017297333150570804,0.05389458424692699,0.3450714355184409,-0.1062575765617162,0.15708779142868945,28.0,0.6086753731343284
0.0001,2.0,0.25,60,0.017014299806101363,0.052805945699221195,0.3458095987489571,-0.09882888478298524,0.15435172463985602,22.0,0.5722947761194029
0.0001,2.0,0.5,10,0.022727174630386537,0.056560794250783836,0.425535831987571,-0.1126358875947493,0.21069771172390794,42.5,0.7490671641791045
0.0001,2.0,0.5,20,0.019186253358929317,0.054504012452185356,0.37586694704064727,-0.11245299071823533,0.17549487962859622,36.0,0.6800373134328358
0.0001,2.0,0.5,40,0.015878667163067517,0.052706773793737643,0.32517073787866796,-0.10625757656171586,0.1434309531305742,30.0,0.5881529850746269
0.0001,2.0,0.5,60,0.016395254635082068,0.05163958584844914,0.3406517781487571,-0.09882888478298602,0.14838734207879622,24.0,0.5541044776119403
0.0001,2.0,0.75,10,0.02264566238479926,0.055741543812286166,0.4295329266333032,-0.1126358875947493,0.2098769953681825,47.5,0.7406716417910447
0.0001,2.0,0.75,20,0.019292561745942516,0.05394028053876261,0.3811582445448613,-0.11245299071823533,0.1765384674766759,38.0,0.6707089552238806
0.0001,2.0,0.75,40,0.01290493157697048,0.0516772686352034,0.273880224076042,-0.10625757656171586,0.11526487286990217,32.0,0.5685634328358209
0.0001,2.0,0.75,60,0.019289261987696538,0.04992409724911267,0.40756749073661436,-0.09882888478298613,0.17650606275009184,29.0,0.5247201492537313
0.0005,1.0,0.0,10,0.020593313166175964,0.062180609194281394,0.3588768269053404,-0.11281773300128206,0.18937379964799117,87.5,0.8871268656716418
0.0005,1.0,0.0,20,0.02400446029632808,0.06094485328943713,0.41965553156884683,-0.10602876124181582,0.22362254844821328,77.5,0.8446828358208955
0.0005,1.0,0.0,40,0.02468335637834307,0.060248272017781115,0.43481194764392933,-0.10602876124181893,0.23054172244744353,69.5,0.8157649253731343
0.0005,1.0,0.0,60,0.02597787342014235,0.05986409566971628,0.4583086443325213,-0.10602876124181893,0.24383092988796662,66.5,0.7887126865671642
0.0005,1.0,0.25,10,0.021492988901611554,0.0609560046772047,0.3793039113311156,-0.10741118188819143,0.1983236018384693,102.5,0.8684701492537313
0.0005,1.0,0.25,20,0.02632599464588914,0.05963529824677642,0.46552166477352813,-0.10058083765749082,0.247426198453625,93.5,0.8246268656716418
0.0005,1.0,0.25,40,0.027746699071929726,0.05831032210009184,0.4984852353161437,-0.10058083765749015,0.26219397860118354,86.5,0.78125
0.0005,1.0,0.25,60,0.02670411622331703,0.0578423710516819,0.48449938590291297,-0.1005808376574886,0.25134168690479575,80.5,0.7360074626865671
0.0005,1.0,0.5,10,0.024150143326649776,0.05922490947862736,0.4324872669212685,-0.08416899124642152,0.2251044207580588,119.5,0.8451492537313433
0.0005,1.0,0.5,20,0.026569401408582216,0.05785780539092375,0.4821013178394678,-0.07716079114352248,0.24994545904530585,106.5,0.7975746268656716
0.0005,1.0,0.5,40,0.030165670088338148,0.05625381858418752,0.5563952076115337,-0.07716079114352303,0.2876936623008075,102.5,0.7467350746268657
0.0005,1.0,0.5,60,0.030755356485719476,0.055487609924702516,0.5736221451542713,-0.06385280516671443,0.2939783575289274,99.5,0.6958955223880597
0.0005,1.0,0.75,10,0.02225659523421397,0.05764108641140795,0.41065720207309286,-0.08162243705465366,0.20596638406355483,145.5,0.8372201492537313
0.0005,1.0,0.75,20,0.02765366156924065,0.05508134188802317,0.5227240429084473,-0.06573812442866966,0.26122218347742443,145.5,0.7798507462686567
0.0005,1.0,0.75,40,0.02599114516623624,0.053799929595985146,0.5037799835630092,-0.06212112298748862,0.24396782777705606,135.5,0.7061567164179104
0.0005,1.0,0.75,60,0.02760719453025473,0.05262650807390947,0.5437342470117204,-0.06097462030324008,0.26073707334133034,126.5,0.6473880597014925
0.0005,1.25,0.0,10,0.022304222326202217,0.06081512155354352,0.39309451351441016,-0.10895666108259705,0.2064444959541516,77.5,0.8451492537313433
0.0005,1.25,0.0,20,0.020998111119798546,0.059937633141569385,0.3766370806368573,-0.10602876124181748,0.19339332626813954,65.5,0.8017723880597015
0.0005,1.25,0.0,40,0.022415592252885252,0.0592620292660483,0.40366361551906477,-0.10602876124181648,0.20756315304440287,59.0,0.7523320895522388
0.0005,1.25,0.0,60,0.01847792261340775,0.05824788414118604,0.3434147079884283,-0.10602876124181848,0.1685623030390424,49.0,0.7122201492537313
0.0005,1.25,0.25,10,0.02410256563163249,0.059657247991362086,0.42901638349541316,-0.10352658032576134,0.2246202914461275,89.5,0.8283582089552238
0.0005,1.25,0.25,20,0.02360336106571359,0.05865484516366668,0.427026484457078,-0.10058083765749071,0.21955077907562637,79.5,0.78125
0.0005,1.25,0.25,40,0.024601364686187344,0.05742294057763481,0.4519114542593307,-0.10058083765749015,0.22970425043785148,71.0,0.722481343283582
0.0005,1.25,0.25,60,0.014793358794910505,0.056431692180665564,0.28839076839973915,-0.10058083765748993,0.13307942923050775,56.0,0.6721082089552238
0.0005,1.25,0.5,10,0.027088413266066702,0.057906707345546496,0.4904738493275214,-0.08018323823749274,0.25533223172882136,103.5,0.8055037313432836
0.0005,1.25,0.5,20,0.02388535507719225,0.05698170558001673,0.44268552179255816,-0.07716079114352326,0.2224121982834335,86.5,0.7574626865671642
0.0005,1.25,0.5,40,0.029270724234937484,0.05537560612092021,0.5486375737791267,-0.07716079114352292,0.27820706391311445,81.0,0.6935634328358209
0.0005,1.25,0.5,60,0.01856186757684064,0.05406726644866396,0.36713380308342114,-0.060974620303239746,0.16938200035957274,68.0,0.6296641791044776
0.0005,1.25,0.75,10,0.0279010499422927,0.05628125996768044,0.5170446544466357,-0.07320480961167053,0.2638076614976721,123.5,0.7933768656716418
0.0005,1.25,0.75,20,0.029165999556488353,0.054264779839963355,0.5568702206406393,-0.06155080496057841,0.2771010031309804,117.5,0.7285447761194029
0.0005,1.25,0.75,40,0.030419871824517886,0.05277545984746543,0.5941486326195844,-0.0609746203032403,0.29039955495343195,105.0,0.6408582089552238
0.0005,1.25,0.75,60,0.02203983828104583,0.051332986220379545,0.4502888702020232,-0.06097462030324019,0.20379254749887754,85.0,0.5811567164179104
0.0005,1.5,0.0,10,0.0207621258989219,0.059487253589674736,0.3751511504518069,-0.10602876124181848,0.1910486066545749,66.5,0.7873134328358209
0.0005,1.5,0.0,20,0.02404021824209379,0.05860359075963531,0.43463159016077985,-0.10602876124181837,0.22398612792123052,60.5,0.7481343283582089
0.0005,1.5,0.0,40,0.02314804489308253,0.0574745110211914,0.4268592909355885,-0.09968765835704751,0.2149431193572664,47.0,0.6856343283582089
0.0005,1.5,0.0,60,0.022333550650248002,0.05701900292003648,0.4158445053939953,-0.09968765835704863,0.20673899605661794,44.0,0.6697761194029851
0.0005,1.5,0.25,10,0.02088382085010121,0.058284866636850896,0.38371920743785193,-0.10058083765748993,0.19225724428766555,75.5,0.7723880597014925
0.0005,1.5,0.25,20,0.02557767036685976,0.057248631532720674,0.46975378633296777,-0.10058083765748993,0.2397090804293207,69.5,0.7271455223880597
0.0005,1.5,0.25,40,0.02135496395062253,0.05565910881688834,0.4074175996732851,-0.09420109164589474,0.19694670855215146,53.0,0.6497201492537313
0.0005,1.5,0.25,60,0.017751202724655357,0.05435740899842486,0.3508271519313313,-0.09420109164589718,0.1614872697792089,49.0,0.6161380597014925
0.0005,1.5,0.5,10,0.024562826467168897,0.056548127741311856,0.4573440184879271,-0.07716079114352203,0.22931079069451,84.5,0.7527985074626866
0.0005,1.5,0.5,20,0.028042393997333326,0.05538961034619067,0.526953245407005,-0.07716079114352303,0.2652869594371443,75.5,0.7010261194029851
0.0005,1.5,0.5,40,0.025720300910202942,0.053717165575602306,0.4995587366325449,-0.07061492242230027,0.24117670423292092,60.0,0.625
0.0005,1.5,0.5,60,0.02122475188507522,0.05205654363961465,0.42942307949393077,-0.0615819817325558,0.1956490341517656,57.0,0.5671641791044776
0.0005,1.5,0.75,10,0.02675406343813025,0.055316192055757156,0.5049061177397053,-0.07015943193826646,0.25185970560661164,98.5,0.7392723880597015
0.0005,1.5,0.75,20,0.032581347049917664,0.053031417151968824,0.6310551678196112,-0.06097462030324019,0.3136112284040953,95.5,0.6688432835820896
0.0005,1.5,0.75,40,0.029022646603538815,0.05109470313696272,0.5854246448553615,-0.060974620303240856,0.2755883351299304,76.0,0.5652985074626866
0.0005,1.5,0.75,60,0.02388926105818112,0.049517657136142146,0.5014617274912735,-0.06097462030323941,0.22245187419637968,68.0,0.5228544776119403
0.0005,1.75,0.0,10,0.02240331521623684,0.05785152724074714,0.41186436759457173,-0.10602876124181781,0.2074397912708641,57.5,0.742070895522388
0.0005,1.75,0.0,20,0.024750033380954273,0.05586903677308446,0.46549613634101433,-0.09987318578652626,0.23122313959570562,49.0,0.6735074626865671
0.0005,1.75,0.0,40,0.018913614578699,0.054936687462704824,0.3684813838461815,-0.09968765835704829,0.1728222242321762,38.0,0.6198694029850746
0.0005,1.75,0.0,60,0.023407008106330007,0.05503720165827669,0.44786909848083006,-0.09340313734760075,0.21756185980462228,39.0,0.6156716417910447
0.0005,1.75,0.25,10,0.023764254309718513,0.05657879641036298,0.44335351837068243,-0.09876468634099944,0.2211826526323557,66.5,0.7262126865671642
0.0005,1.75,0.25,20,0.02442828966887567,0.054638140127458636,0.46898897107579113,-0.09255909298890663,0.2279380947356553,55.0,0.6534514925373134
0.0005,1.75,0.25,40,0.017479586891290255,0.052372101911844327,0.3570016278070189,-0.09237205803313875,0.15885265521921066,43.0,0.5727611940298507
0.0005,1.75,0.25,60,0.020073455696534515,0.05232737651875273,0.40592495782094595,-0.08603647136369252,0.1842292914366508,43.0,0.5643656716417911
0.0005,1.75,0.5,10,0.026717740071697582,0.05482350919564162,0.5082993526179658,-0.0752973489196439,0.2514829654731374,72.5,0.707089552238806
0.0005,1.75,0.5,20,0.02767652370599527,0.05271705910172152,0.5441635233136218,-0.06893016763276194,0.26146092180951896,61.0,0.6296641791044776
0.0005,1.75,0.5,40,0.023549837776122517,0.050456338988010184,0.48648611886383486,-0.06873826245902814,0.21900834123849244,48.0,0.5494402985074627
0.0005,1.75,0.5,60,0.026722207553694366,0.04937604602372342,0.5587194870658374,-0.054915653395376074,0.2515292960835147,50.0,0.507929104477612
0.0005,1.75,0.75,10,0.027612849117385263,0.05408113644446496,0.5306434565784236,-0.06403793145682257,0.2607960977302539,79.5,0.6958955223880597
0.0005,1.75,0.75,20,0.03420453920056077,0.05100699202081285,0.6848266897670868,-0.06097462030324052,0.33128384110718145,76.0,0.6068097014925373
0.0005,1.75,0.75,40,0.025736948036710672,0.047792459709834895,0.5555280829739978,-0.060974620303240856,0.24134809785014832,57.0,0.49347014925373134
0.0005,1.75,0.75,60,0.027504438963669164,0.04694737196669297,0.6013530575069962,-0.05491565339537585,0.2596649025632798,57.0,0.4710820895522388
0.0005,2.0,0.0,10,0.024410426088329107,0.05547307758804182,0.46244688057011435,-0.1060287612418197,0.22775593212836198,50.0,0.6772388059701493
0.0005,2.0,0.0,20,0.025989058085053474,0.05326898879144316,0.5082245774878649,-0.09968765835704785,0.24394629868066464,40.0,0.613339552238806
0.0005,2.0,0.0,40,0.024509014057152223,0.05238645458949486,0.4883374672158175,-0.09340313734759897,0.22876157346283565,33.0,0.5764925373134329
0.0005,2.0,0.0,60,0.0216558648275047,0.051400920188211977,0.44244848542508336,-0.08586760084000189,0.19995019831351613,29.0,0.5569029850746269
0.0005,2.0,0.25,10,0.02444100696157059,0.054211441039094074,0.47248177594799184,-0.09876468634100044,0.22806779296765578,57.0,0.6613805970149254
0.0005,2.0,0.25,20,0.024932891427376314,0.05175580020591673,0.5016457887742424,-0.09237205803313941,0.2330935980970925,45.0,0.5914179104477612
0.0005,2.0,0.25,40,0.022525739989430082,0.0497439632253167,0.4726065361587057,-0.08603647136369164,0.20867043405353058,37.0,0.5307835820895522
0.0005,2.0,0.25,60,0.02023370559509652,0.04860949519324723,0.43632332013633324,-0.07843970391349064,0.1858130263338651,33.0,0.5069962686567164
0.0005,2.0,0.5,10,0.028576901050462622,0.052372868867359236,0.5641183759156371,-0.07529734891964657,0.2708949008592947,63.0,0.6403917910447762
0.0005,2.0,0.5,20,0.030578455345483535,0.049767377354563214,0.6300288212900013,-0.06873826245902959,0.2920901640331848,51.0,0.5690298507462687
0.0005,2.0,0.5,40,0.02947516236297454,0.04702625084286896,0.6411502693189531,-0.062237702948548024,0.2803686949650219,41.0,0.4925373134328358
0.0005,2.0,0.5,60,0.027748509492577123,0.04542222950757682,0.6252033914045919,-0.06302262074347842,0.26221289535533154,38.0,0.4458955223880597
0.0005,2.0,0.75,10,0.028715726438321543,0.0519122761292235,0.5712621442735799,-0.06403793145682413,0.27235501247958394,69.0,0.6296641791044776
0.0005,2.0,0.75,20,0.040220974273925014,0.04808462013346328,0.8440712401545333,-0.054915653395376074,0.3986323570490202,65.0,0.5410447761194029
0.0005,2.0,0.75,40,0.029547069695776917,0.044851022892912006,0.6715772205245282,-0.05491565339537541,0.281129775251054,47.0,0.43843283582089554
0.0005,2.0,0.75,60,0.02651479499749354,0.04310659563794729,0.628545608066653,-0.054915653395376185,0.2493798922531374,41.0,0.40158582089552236
0.001,1.0,0.0,10,0.028401745733742434,0.06010869740171276,0.4959356425193597,-0.06749524019438535,0.26905479494191464,104.5,0.8694029850746269
0.001,1.0,0.0,20,0.026086717632142875,0.05963439643892875,0.4616091006381421,-0.07187034443968598,0.2449540492157818,95.5,0.832089552238806
0.001,1.0,0.0,40,0.03363004790824031,0.05843847484916887,0.5952013483618528,-0.07062982451401534,0.32500518890503116,86.5,0.7798507462686567
0.001,1.0,0.0,60,0.03507552416191606,0.05807095116038922,0.6226676665395295,-0.06672045895709089,0.34085297171955964,82.0,0.7541977611940298
0.001,1.0,0.25,10,0.029332147422130417,0.05893752807665303,0.5199522939320426,-0.0650071621660131,0.27885618463744755,123.5,0.8484141791044776
0.001,1.0,0.25,20,0.02884425052173345,0.058048639251966724,0.51884995221172,-0.07148682845934518,0.2737080984039211,118.5,0.8036380597014925
0.001,1.0,0.25,40,0.035160328679325836,0.05673527008112193,0.6374191584885588,-0.06392574338043588,0.3417879164198516,100.5,0.738339552238806
0.001,1.0,0.25,60,0.034768378016925894,0.056403410818614254,0.6341217234992074,-0.06447541324021311,0.33747158618296913,96.0,0.7052238805970149
0.001,1.0,0.5,10,0.029088934111534792,0.05799194976135041,0.523401750087325,-0.06632150672648662,0.27628760781370776,147.5,0.8325559701492538
0.001,1.0,0.5,20,0.027678833573995476,0.05721703255515614,0.5057421482466875,-0.06823920637221681,0.2614850448715005,137.5,0.7798507462686567
0.001,1.0,0.5,40,0.03447148785833565,0.05511317476818288,0.6424514608120789,-0.05183123001763834,0.33421026379036056,121.5,0.6940298507462687
0.001,1.0,0.5,60,0.03487800593425483,0.05431266393060988,0.6583469505124458,-0.05526714646064668,0.33867762017712977,115.0,0.652518656716418
0.001,1.0,0.75,10,0.02903509275917293,0.05665494582928887,0.5334745956709116,-0.07036650669593869,0.2757196049206958,180.5,0.8157649253731343
0.001,1.0,0.75,20,0.02628931604241802,0.05459688070401144,0.5025404317674261,-0.09040775344830665,0.24704696355117672,172.5,0.7453358208955224
0.001,1.0,0.75,40,0.02985269146521974,0.051624972079152204,0.5955587520310286,-0.06848744948751684,0.2843689878280886,154.5,0.6487873134328358
0.001,1.0,0.75,60,0.02750750278451153,0.05100255219510924,0.5574976566057893,-0.058482154585338675,0.2596968594004674,149.0,0.6007462686567164
0.001,1.25,0.0,10,0.026430134738481215,0.05903129042519522,0.4713870725558782,-0.07769662374750519,0.24850349970453234,90.5,0.8194962686567164
0.001,1.25,0.0,20,0.031000233046487802,0.05811179276109312,0.5543741206490511,-0.06387236855576961,0.2965961198561837,82.5,0.7723880597014925
0.001,1.25,0.0,40,0.03526070786431901,0.05638108214998489,0.6427846522413649,-0.06097462030323986,0.34289531065662904,72.0,0.6879664179104478
0.001,1.25,0.0,60,0.03130769716810189,0.054704342429997194,0.5908391162425812,-0.06097462030323908,0.2998895683549907,62.0,0.6394589552238806
0.001,1.25,0.25,10,0.028832712667143934,0.05797750006930624,0.5192208034234183,-0.0760584379456879,0.2735865774154118,105.5,0.7980410447761194
0.001,1.25,0.25,20,0.03274614396668274,0.05647351266128787,0.598758732057642,-0.06097462030324019,0.3153959731266498,98.5,0.7378731343283582
0.001,1.25,0.25,40,0.03297262604983531,0.05499489199704311,0.6173465904916051,-0.06097462030324019,0.31785225708673437,79.0,0.6529850746268657
0.001,1.25,0.25,60,0.02738183768526037,0.05350394069072416,0.5315913883536033,-0.06097462030323997,0.25838671073064035,67.0,0.5965485074626866
0.001,1.25,0.5,10,0.027487231991197625,0.057042457187679904,0.5038453939424972,-0.07118093080973487,0.259485440471948,122.5,0.7798507462686567
0.001,1.25,0.5,20,0.03423685003151289,0.055535968822996384,0.6338961727191704,-0.0516647036933513,0.3316377467798557,113.5,0.7094216417910447
0.001,1.25,0.5,40,0.03067617694558722,0.05342682832856079,0.5922093000654531,-0.05166470369335141,0.29313291635726846,89.0,0.6068097014925373
0.001,1.25,0.5,60,0.025090510977387792,0.05214529975306204,0.501242021252345,-0.05302718987481014,0.23470790337891922,75.0,0.5569029850746269
0.001,1.25,0.75,10,0.030464150695563186,0.055819906742136535,0.5654768074877367,-0.06546457151383667,0.29087140153982904,151.5,0.7625932835820896
0.001,1.25,0.75,20,0.03447643944068379,0.0530345259753877,0.665597147853113,-0.051664703693351854,0.3342645990569393,138.5,0.6735074626865671
0.001,1.25,0.75,40,0.031017970761136215,0.05007502240987639,0.6350031647176169,-0.05166470369335241,0.2967859197247369,111.0,0.5638992537313433
0.001,1.25,0.75,60,0.025930744421179597,0.04900556653504762,0.5468359028920284,-0.051664703693352076,0.24334490229756645,96.0,0.5107276119402985
0.001,1.5,0.0,10,0.029656590405858774,0.05729918969861803,0.5386527638002805,-0.062147808329611975,0.28228972945947106,80.5,0.7658582089552238
0.001,1.5,0.0,20,0.03370745350328974,0.055372093735129475,0.6263593430881744,-0.0675933318957953,0.3258496334610408,73.0,0.6996268656716418
0.001,1.5,0.0,40,0.03122627898268715,0.05326764756926023,0.6038357390435096,-0.06097462030324052,0.2990167273255959,59.0,0.621268656716418
0.001,1.5,0.0,60,0.030431677030028137,0.052260070543282765,0.599709890526467,-0.06097462030324041,0.2905253392569558,53.0,0.5904850746268657
0.001,1.5,0.25,10,0.03156038124222538,0.05629752663305092,0.5800420863565596,-0.06097462030324019,0.3026017563590746,92.5,0.7425373134328358
0.001,1.5,0.25,20,0.03589901901624004,0.054140642022956896,0.6784845967260176,-0.060974620303240745,0.3499561201053514,83.0,0.6697761194029851
0.001,1.5,0.25,40,0.02766457300587133,0.0522363291900161,0.5484759184329006,-0.06097462030323941,0.2613361214041434,63.0,0.5909514925373134
0.001,1.5,0.25,60,0.026327816276928484,0.050964559645845516,0.5353341024969993,-0.060974620303239524,0.24744503568550114,57.0,0.5480410447761194
0.001,1.5,0.5,10,0.03122267885625174,0.05532408809742447,0.5833468897751378,-0.06097462030323997,0.29897814422958247,107.5,0.7220149253731343
0.001,1.5,0.5,20,0.03655402270877017,0.053247741934998094,0.7008332388974557,-0.05166470369335119,0.35723561545421045,92.0,0.6431902985074627
0.001,1.5,0.5,40,0.02502591152167133,0.05091506563719696,0.5108699438710386,-0.05283200689784151,0.2340460643482971,69.0,0.5443097014925373
0.001,1.5,0.5,60,0.022240874729154925,0.049618418763259786,0.46806979505104856,-0.05306393397561571,0.20580860806246082,62.0,0.5139925373134329
0.001,1.5,0.75,10,0.03145821419872963,0.05417290554561143,0.5987931893713676,-0.0516647036933513,0.3015045442129549,125.5,0.7000932835820896
0.001,1.5,0.75,20,0.03572548366910566,0.050607616837573144,0.7188771161106381,-0.05166470369335163,0.3480332882080881,106.0,0.6012126865671642
0.001,1.5,0.75,40,0.030758167912232848,0.047936117378225784,0.6558878771704595,-0.05166470369335219,0.2940083855585356,87.0,0.5032649253731343
0.001,1.5,0.75,60,0.022597083350000657,0.04674581968581583,0.501321179366117,-0.05548387913927688,0.20938810473607972,73.0,0.46222014925373134
0.001,1.75,0.0,10,0.03796236890550153,0.05492929676456703,0.7057469246863879,-0.060974620303239635,0.3730049346744051,74.0,0.7024253731343284
0.001,1.75,0.0,20,0.03707293363027753,0.05316184943512891,0.7112880489124236,-0.054915653395375075,0.363027189830073,64.0,0.6291977611940298
0.001,1.75,0.0,40,0.028738488954968888,0.051518818737167155,0.5756694738868045,-0.054915653395376074,0.272594561013521,51.0,0.5764925373134329
0.001,1.75,0.0,60,0.0279888848949843,0.051081271049729614,0.5658891623476168,-0.05975941400561946,0.26472675691859493,47.0,0.5443097014925373
0.001,1.75,0.25,10,0.04277113581288927,0.053621312222800234,0.807851291751618,-0.06097462030323997,0.4280745118771505,85.0,0.6772388059701493
