Date,naive_return,kalman_return,naive_equity,kalman_equity
2020-10-15,-0.0009853291037041326,-0.0003673828721201539,1.0010790858138274,1.0101619405795828
2020-10-16,-0.0001740238229288167,0.00018874438538612814,1.0009048742042599,1.0103526029741978
2020-10-19,-2.4895481848974767e-05,0.0003824840754004047,1.0008799561951316,1.0107390467553747
2020-10-20,-0.00043133100698377426,-3.2856259065019625e-05,1.000448245635756,1.0107058376514073
2020-10-21,-0.00019015166206746037,0.00039306776900982726,1.0002580087390358,1.0111031135401383
2020-10-22,0.00013690931371482113,-0.000793185508698865,1.0003949533765502,1.010301121202678
2020-10-23,-0.0010376282380754527,-0.0001855388487090042,0.9993569153236985,1.0101136710958007
2020-10-26,-0.00019694025880409067,0.0004392337572437248,0.999160101714157,1.0105573471187994
2020-10-27,0.00043258959308784814,0.0015668646153355577,0.9995923279759872,1.0121407536677671
2020-10-28,-0.0009083980196457682,-1.3208480108519733e-05,0.9986843002848006,1.0121273848267553
2020-10-29,-0.00023006807136235498,-0.00011449172617243426,0.9984545349139342,1.0120115046153602
2020-10-30,-0.0001225981908935743,-0.0002470405893782848,0.9983321261942643,1.0117614966968023
2020-11-02,-0.0005295982109237555,0.0006638831085871825,0.997803411286324,1.0124331880643782
2020-11-03,0.000202075960036091,-0.0002815142022066607,0.998005043368587,1.0121481737431528
2020-11-04,-0.0015831528070712577,0.00033111504919036434,0.9964250488827068,1.0124833112354896
2020-11-05,-0.0018161446655971959,-0.0025454015114748626,0.994615396845511,1.0099061346847278
2020-11-06,0.000506087981362791,-0.0005444218846670258,0.9951187597439329,1.0093563196835458
2020-11-09,-0.0024515897275328717,-0.0017798858718896405,0.9926791368148694,1.0075597806304386
2020-11-10,0.00021563089328052178,-0.0004533391218695649,0.9928931891038818,1.0071030143642565
2020-11-11,0.002639474476687914,0.0023047760364865305,0.9955139053345988,1.0094241612580366
2020-11-12,0.0016148423763074984,0.0024407263082893964,0.9971215033751366,1.011887889364642
2020-11-13,-0.002311217920184803,-0.0011296439844436955,0.9948169382879344,1.0107448162974897
2020-11-16,0.00027175587180708945,3.845273345822058e-05,0.9950872856322872,1.010783682198505
2020-11-17,0.0008042869829066499,0.0004838392530803813,0.9958876213829772,1.0112727390203258
2020-11-18,0.00021158695435310462,0.003999804146933538,0.9960983382116635,1.0153176319155401
2020-11-19,-0.0014831852354258651,-0.0013260321285920684,0.9946209398633957,1.0139712881148941
2020-11-20,0.0010055907122281985,0.0015502100408032356,0.99562112144271,1.0155431565868158
2020-11-23,0.0036923215237592184,0.0015957892892252057,0.9992972747389222,1.0171637494788428
2020-11-24,-0.0021139331604615123,-0.001527769492550289,0.9971848270926927,1.015609757733461
2020-11-25,0.0020205362048928617,9.755798678407076e-05,0.9991996751388034,1.0157088385767838
2020-11-27,0.0007069517756552751,0.0016124355344659142,0.9999060611233769,1.0173466036007763
2020-11-30,0.0026013815946593086,0.0015453998437981857,1.0025071983471714,1.0189188108830696
2020-12-01,-0.0012542919352320609,-0.0004543945082570983,1.0012497616532725,1.0184558197710445
2020-12-02,-4.432568900426104e-06,-0.0010222802061503249,1.0012453235447174,1.0174146725456539
2020-12-03,0.0005166825079494441,-0.0006087468202971768,1.001762649489559,1.016795324598818
2020-12-04,-0.0009215520661484686,-0.0010125204892152207,1.0008394730501315,1.0157657984993234
2020-12-07,-0.0005642440228957083,0.0005181596239026134,1.000274755359585,1.0162921273234469
2020-12-08,-0.0007657393921480867,-0.00098627979895929,0.9995088055764348,1.0152897789284263
2020-12-09,-0.003944724035533602,-0.0021533222382514976,0.99556601916735,1.0131035328691902
2020-12-10,-0.0006399774901493288,-0.000569632682454558,0.9949288793251253,1.0125264359861577
2020-12-11,0.0012284637216421967,0.0004388560771710156,0.9961511133589903,1.0129707893658866
2020-12-14,0.0011626999739625652,-0.00012627601028547954,0.9973093382325555,1.0128428754560697
2020-12-15,-0.0013942020998816153,-0.0012215334193907388,0.9959188874589602,1.0116056540351084
2020-12-16,0.0016191181227322062,0.0017293590021169667,0.9975313977784164,1.0133550833795064
2020-12-17,-0.00039814551699282917,-4.561597945393545e-05,0.9971342351243313,1.0133088581948435
2020-12-18,0.0005382791302404245,0.0004711739307551116,0.997670971673147,1.013786302912628
2020-12-21,0.0006406685244055688,0.0004848860735795172,0.9983101480624111,1.014277873772496
2020-12-22,-0.0008358329816176359,-0.0006176591307647916,0.997475727514777,1.0136513957826276
2020-12-23,0.00021625661224770312,-0.0006741476974667385,0.9976914382364086,1.0129680450281269
2020-12-24,-8.739837702397669e-05,0.00023024813265665867,0.997604241623936,1.0132012790289353
2020-12-28,-0.00032843171449709854,-0.0009589986441602484,0.9972765967524698,1.0122296203760852
2020-12-29,0.000719053212894178,0.00109265142353726,0.9979936916935089,1.0133356345117357
2020-12-30,-0.000444654085667553,-0.0003143892258713094,0.997549929721027,1.0130170527060538
2020-12-31,0.001094205060091023,-0.0004519969433133485,0.9986414539018212,1.0125591720947065
2021-01-04,0.0011579205114134131,0.0010462591998127903,0.9997978013248419,1.0136185714438655
2021-01-05,0.0002990252328972943,0.0009108401914738037,1.0000967660952333,1.0145418159775608
2021-01-06,-0.0007945748988353043,-0.0005550214256098062,0.9993021143084877,1.0139787235325162
2021-01-07,-1.9597057100270742e-05,0.0003377295983597784,0.9992825309278931,1.0143211741595601
2021-01-08,0.002602462988582708,0.0015692969620009142,1.0018831267297703,1.015912945296662
2021-01-11,-0.00035296100135660585,6.402844548339452e-05,1.0015295010581176,1.0159779926232957
2021-01-12,-0.0002441895314240064,-0.00023826134109933343,1.001284938038547,1.0157359243442459
2021-01-13,-0.0007341778225109999,0.0002452156430400145,1.0005498168430247,1.0159849986820926
2021-01-14,-0.002898318306976702,-0.0003502294617223271,0.9976499049918264,1.0156291708028862
2021-01-15,0.0019465559718738418,0.001631974020113525,0.9995918863722276,1.017286651223706
2021-01-19,-0.002753257528505864,-0.0013551679389186464,0.9968397524856399,1.0159080569692778
2021-01-20,-0.0014216319792670984,-0.0003387657761372532,0.9954226132153016,1.0155639020878746
2021-01-21,0.002059803050017379,0.0002201665819188223,0.9974729877500588,1.0157874953209174
2021-01-22,0.00023523898511824368,8.555795860688261e-05,0.9977076322833801,1.0158744040253955
2021-01-25,-0.0011640992056061463,-0.00044371703410266714,0.9965462016212119,1.0154236432478205
2021-01-26,-0.0003270274273044205,0.00020145528796314247,0.9962203036807057,1.0156282057102757
2021-01-27,0.001773945171540899,0.0022130439157402437,0.997987543878211,1.017875835531577
2021-01-28,0.0011345721653394799,0.0007536310920067597,0.9991198327668508,1.0186429384090359
2021-01-29,0.0010820193882446036,0.0009808865456091345,1.0002008997970842,1.019642111562101
2021-02-01,0.0008908031334393517,-0.00020476084158123136,1.0010918818926922,1.019433328785226
2021-02-02,0.0027069609832672606,0.00018697833844883832,1.0038017985576413,1.0196239407352017
2021-02-03,0.0003884397013779933,-0.0007370839097567092,1.0041917150285158,1.0188723923344831
2021-02-04,-0.000397045830210349,-0.0007842287349413175,1.0037930048953319,1.018073363327176
2021-02-05,-0.0006609827748013579,-0.0002740026402487166,1.00312951500963,1.0177944085376573
2021-02-08,-0.00071217820483702,0.0008992857544680101,1.0024151080324113,1.0187096965502325
2021-02-09,0.0002822222283014945,-3.164961887383574e-05,1.0026980118578832,1.0186774547765935
2021-02-10,0.0016554038686898925,0.0018010986651321509,1.0043578820258403,1.020512193380592
2021-02-11,0.0028313339552679543,0.0005644397788848988,1.0072015546004611,1.0210882110573731
2021-02-12,-0.0003501064027879462,-0.0004369222585101922,1.0068489268872975,1.0206420748900598
2021-02-16,-6.066309450388715e-05,-0.000485986828013478,1.0067878483156947,1.0201460562855469
2021-02-17,0.0010624774166852534,0.0006424585880320252,1.007857537667923,1.0208014578804545
2021-02-18,-0.0010156222723920571,-0.0006009673220966915,1.0068339351052693,1.0201879895619197
2021-02-19,-7.21662011522289e-05,-0.0005068983809290179,1.0067612757249815,1.0196708579217675
2021-02-22,-0.0006031211026810831,-0.00010696896435632157,1.0061540767542296,1.0195617847861111
2021-02-23,-3.1455328059398606e-05,-0.00042511679872124644,1.006122427847667,1.0191283519440644
2021-02-24,-0.0013914407831346794,0.0005889027811883198,1.0047224680687332,1.0197285194649122
2021-02-25,0.001125078149402893,0.001092895366747329,1.0058528593637717,1.0208429760391755
2021-02-26,0.0034221100413183237,0.0019373160517628996,1.0092949985338893,1.0228206715229855
2021-03-01,-0.0014470084413139087,-0.000746673054116261,1.0078345401512347,1.0220569588883661
2021-03-02,0.001152668059999557,0.0006357372015392044,1.0089962388354314,1.0227067185192236
2021-03-03,-0.0008036099192304208,-0.00047065516591756734,1.008185399449437,1.022225376318934
2021-03-04,-0.000466922781243291,0.00016210774696940233,1.0077146547187172,1.022391086971584
2021-03-05,0.0025180205708908703,-0.00029092014478408453,1.0102521009488872,1.0220936528085363
2021-03-08,-0.0011409705410372834,-9.942186571821937e-06,1.0090994330626835,1.022083490962746
2021-03-09,0.0014874446579253595,0.002111705430392683,1.010600412623708,1.0242418302209269
2021-03-10,-0.0016990005602522751,-0.001166176304420013,1.0088834019564692,1.0230473836685274
2021-03-11,-0.0008509728629680784,-0.0006398701456609149,1.0080248695595053,1.0223927661901215
2021-03-12,-0.0003752124476888632,-0.0006948687438750386,1.0076466460808666,1.021682337412932
2021-03-15,-0.0011408200206772753,-0.001484012954547878,1.0064971026132492,1.0201661475887784
2021-03-16,0.00129723994895672,-0.0002039974808332827,1.0078027708632684,1.019958036264639
2021-03-17,-0.0008036414376637862,-0.0016390705047633657,1.0069928587956103,1.0182862531313013
2021-03-18,0.0006550216480725078,-0.0017878293006974486,1.0076524609175759,1.0164657311314558
2021-03-19,0.0019379027267431152,-0.00040216268991090056,1.0096051933691976,1.0160569465388216
2021-03-22,0.0021042767953030686,0.00328857077276974,1.011729682150022,1.0193983217166789
2021-03-23,0.000561587958237985,0.0006822849416197005,1.0122978573565091,1.0200938418410985
2021-03-24,-0.0012608389019064944,-0.0011601494041253188,1.0110215128376374,1.0189103805783346
2021-03-25,-8.233859150242841e-05,-0.00019687435825005233,1.0109382667502917,1.0187097832510439
2021-03-26,-0.0006036446518763265,0.0006125368446179831,1.0103280192721908,1.019333780527258
2021-03-29,-1.5347630793537386e-05,-0.0014514975448452466,1.0103125131307706,1.017854220047445
2021-03-30,0.00021918402659217725,2.2116233432918662e-05,1.010533957495515,1.0178767311489763
2021-03-31,0.0007950180088618799,0.0003814476193163334,1.0113373501902903,1.0182649978048304
2021-04-01,0.000408215372409921,0.0002989080111078802,1.0117501936433302,1.0185693653701051
2021-04-05,0.0024520866090299454,0.0006837934186946907,1.0142310927448464,1.0192658563986292
2021-04-06,-0.0011626226074591566,-0.0009481565252196864,1.0130519247472332,1.0182994328259511
2021-04-07,0.00030083779368488353,0.00012407567204542308,1.0133566890531622,1.0184257790124227
2021-04-08,-0.000555804985287687,0.00014647294698910527,1.0127934603535118,1.0185749508375643
2021-04-09,7.603200897984438e-05,6.965333708743379e-05,1.0128704650749842,1.018645897981964
2021-04-12,-0.0014816707586346714,0.00016555954195100758,1.0113697245245978,1.0188145445302441
2021-04-13,0.00010135898208475495,0.000404216076324865,1.0114722359303872,1.0192263657479368
2021-04-14,5.3113653637572214e-05,1.2260756224618185e-05,1.0115259589163903,1.0192388622339448
2021-04-15,0.0009115121921903925,-2.4519303666395984e-05,1.0124479771606596,1.019213871206773
2021-04-16,-0.00013673599503240627,0.0002610686115002141,1.012309539079084,1.0194799559569507
2021-04-19,0.0005077515708061982,0.0001830096898890622,1.0128235408376935,1.0196665306675385
2021-04-20,-0.0003198551961800324,0.00035961377971028673,1.0124995839653432,1.020033216802676
2021-04-21,-0.0008865924655815183,-8.069121291587726e-05,1.011601909462795,1.0199509090851977
2021-04-22,-0.001986721706141248,-0.0015786907009110287,1.0095921379912913,1.0183407220696392
2021-04-23,-0.0011684383792677135,-0.001274531034478296,1.0084124917898554,1.0170428152156885
2021-04-26,0.0007882652759303849,0.0012609031912369447,1.0092073883409478,1.0183252077470186
2021-04-27,-0.0008030057091534779,-0.0006708782252097162,1.0083969890463902,1.017642035538959
2021-04-28,0.00015447007325889003,-0.0011748854617147728,1.0085527562031622,1.0164464227061745
2021-04-29,-0.002252493357013854,-0.002530961021026764,1.0062809978196166,1.013873836430343
2021-04-30,0.001382879882470193,0.0016830886862541391,1.0076725635676134,1.015580276013728
2021-05-03,-0.0006986105765289424,-0.001264835804915066,1.006968592857027,1.0142957337178602
2021-05-04,-0.0008853929585284623,-0.0009720011538958062,1.006077029955452,1.0133098370942948
2021-05-05,0.0008210017057491463,0.0004549837460872544,1.0069030209131604,1.013770876599923
2021-05-06,0.0004172879634434598,0.0005390033538421125,1.0073231894241423,1.014317302502438
2021-05-07,-0.0005945755820099491,-0.000152609475023461,1.0067242596525183,1.0141625080713959
2021-05-10,-0.0012745831653295462,-0.002451889581898579,1.0054411058590362,1.0116758935835035
2021-05-11,0.001573766053698314,0.0003442165793620647,1.0070234349404301,1.012024129199016
2021-05-12,0.0017457310012515526,-0.00034865561633923113,1.0087814269697926,1.0116712813025
2021-05-13,-0.00021912987734047846,0.0001443762052923773,1.0085603728194372,1.0118173425630976
2021-05-14,9.68128236985357e-05,-0.0009294844649746305,1.0086580143970003,1.0108768740617933
2021-05-17,0.00025596898412911726,-0.0006682344156234213,1.0089161995642792,1.0102013713445872
2021-05-18,0.0014775553926531112,0.0015990587954837934,1.0104069291356805,1.0118167427326454
2021-05-19,0.0009602384769271923,0.0007290811501909604,1.0113771607463904,1.0125544392472194
2021-05-20,-0.00015260475160195293,0.0008808214909891807,1.0112228197859987,1.0134463189581049
2021-05-21,8.18235694252374e-05,0.0002883828644995164,1.011305561646598,1.0137385795105824
2021-05-24,-0.000644229957690691,8.800386828786541e-05,1.010654048307406,1.0138277924270118
2021-05-25,0.001170492927402695,0.000924296108601359,1.011837011723001,1.014764869510344
2021-05-26,-0.0001568146944337624,-0.0005359226754245974,1.011678340811191,1.0142210340065492
2021-05-27,0.0007521396392088091,-0.0008642084730348183,1.0124392641934439,1.0133445355954307
2021-05-28,0.001238899666673541,0.0007297908587900171,1.0136935748603801,1.014084065174313
2021-06-01,-0.00019763558408473456,-0.0001134705590393619,1.0134932329386297,1.0139689964885248
2021-06-02,-0.001958695316193308,0.0002989398163210395,1.0115081084902793,1.0142721121940903
2021-06-03,0.00026603712838203704,-0.00012628112320446337,1.011777207202797,1.0141440287725274
2021-06-04,-0.000999126118833702,-0.0002750323171863057,1.01076631416864,1.0138651063903334
2021-06-07,0.000797766191020946,0.000792684043045572,1.0115726693611067,1.01466878108197
2021-06-08,0.0005212993451730149,-0.00024155967509094622,1.0121000015312396,1.0144236780208868
2021-06-09,-0.0010614654960406074,0.0003657227199910619,1.0110256923010716,1.014794675807636
2021-06-10,0.00019383168868406176,0.0005465025584962469,1.0112216611183134,1.0153492636943133
2021-06-11,-0.00044178758792409734,-0.0005754724225954206,1.0107749159397912,1.0147649581937548
2021-06-14,-0.0012592176292765267,0.00029802384817711504,1.0095021303464093,1.015067382351591
2021-06-15,0.00011010947787337108,0.00045276772468684013,1.0096132860988938,1.015526972100702
2021-06-16,7.199208218356437e-05,-0.0004093856866468821,1.0096859702615604,1.0151112298939202
2021-06-17,0.0012556266995447727,0.0003312954421766064,1.0109537589239765,1.0154475316176863
2021-06-18,0.00029119478585282145,0.0005422030842417466,1.0112481433873135,1.015998110401215
2021-06-21,0.0017893997288436613,0.0006545169939750292,1.0130576705408845,1.0166630984303193
2021-06-22,-0.0010498100492289985,-0.0009090500114424505,1.0119941524179021,1.015738900829058
2021-06-23,0.00015448407349876917,0.00047441120152201435,1.0121504893969246,1.016220778741433
2021-06-24,0.0005173605380962569,0.0003550377850696775,1.0126741361187535,1.0165815755158591
2021-06-25,0.00014342316584915494,0.0004033374250055978,1.0128193770493292,1.016991600910836
2021-06-28,0.0004542746624099577,-2.11739962788708e-05,1.0132794752299206,1.0169700671344626
2021-06-29,0.000471320758392837,-0.0005156290561648493,1.0137570548806498,1.0164456878185981
2021-06-30,0.0007425666711618224,0.0005577095667299385,1.0145098370822594,1.017012569302756
2021-07-01,-0.0011345833389491949,-0.0009425217441010243,1.0133587911239057,1.0160540128421642
2021-07-02,0.0004930105459954352,0.00034509499606461,1.013858387694807,1.0164046479977273
2021-07-06,-0.0015465305590774475,-0.0001786380977169184,1.01229042471566,1.0162230794048983
2021-07-07,0.0019198886648445009,0.002471827426989194,1.0142339096276025,1.0187350074845107
2021-07-08,-0.0004810045072120601,1.0500036225152302e-05,1.0137460585457043,1.0187457042389931
2021-07-09,0.0007535513869556764,0.000282181163266343,1.0145099682941423,1.0190331750868877
2021-07-12,-0.00036930751764737525,2.2890726467817305e-05,1.014135302136123,1.0190565014965602
2021-07-13,-0.0004311949222721794,6.186707051655766e-05,1.013698012143345,1.0191195475369987
2021-07-14,0.0017957410958934186,0.0005863066184885907,1.015518351322576,1.0197170640727509
2021-07-15,-0.0012897869690695104,-0.00023094307597484984,1.0142085489861892,1.0194815674773499
2021-07-16,-0.000366139350080253,3.3224693863581445e-05,1.0138372073272175,1.019515439440329
2021-07-19,-0.0004983874552449259,-0.000269270669242768,1.013331923581425,1.0192409138356475
2021-07-20,0.0007336705288471105,0.0002514634480675396,1.014075375349697,1.019497215670252
2021-07-21,0.0014161856490848873,0.0002738454224244582,1.0155114943433574,1.0197764003159377
2021-07-22,-2.1746038328252022e-05,-0.00010061806186559334,1.0154894109914787,1.0196737923910018
2021-07-23,0.0004046061547461899,0.0006829796689632056,1.0159002842572455,1.0203702088601794
2021-07-26,8.051789703462463e-05,8.71180597216739e-05,1.015982082411731,1.0204591015329731
2021-07-27,-0.0006589361152007442,-0.0003614932504210291,1.015312615125233,1.0200902124554383
2021-07-28,-0.0004826581302008271,-0.00020515189513161557,1.0148225662368473,1.019880939015148
2021-07-29,-0.0036099983366792046,-0.0008581841670728813,1.0111590584607077,1.019005693340986
2021-07-30,-0.0007737651700772722,-0.0009630651547013616,1.0103766587998626,1.018024324465287
2021-08-02,-0.0016313127774750925,0.00021890374837763384,1.0087284184463,1.018247173805852
2021-08-03,-0.0016848581557088104,-0.0012685037590176738,1.0070288541435855,1.0169555234382703
2021-08-04,-0.002526455981891973,-0.002127367657660619,1.0044846400710965,1.0147920851484284
2021-08-05,0.0004872013896646272,0.000715205425566541,1.004974026383636,1.0155178699535485
2021-08-06,-0.00010366331814218972,0.0002546935500959344,1.0048698474414144,1.015776515805033
2021-08-09,-0.0004073969877975752,-0.00043101504471195775,1.0044604664924381,1.0153387008446557
2021-08-10,-0.00040670537255819305,-0.0007232619480346494,1.0040519470241933,1.0146043449979678
2021-08-11,-1.901205986140746e-05,-4.589792339513822e-05,1.0040328579284725,1.0145577767654648
2021-08-12,0.0003903213276496173,-9.329204848874418e-05,1.004424753366583,1.0144631265921602
2021-08-13,-0.0004685646808294827,-0.00033003821243545426,1.0039541154026046,1.014128314995278
2021-08-16,0.00048357234916740054,0.0010367315502708748,1.004439599852646,1.0151796938154567
2021-08-17,-0.00039748845491308494,-0.0003157012173985181,1.0040403467080472,1.0148592003502408
2021-08-18,0.006335855028230243,-0.0016625805956163697,1.0104018007872835,1.0131719151364558
2021-08-19,-0.0005225722853272393,-0.00010012476347081437,1.0098737928091472,1.0130704715380976
2021-08-20,-0.0013593168017088173,-0.0007428855004360743,1.0085010543949764,1.012317876173872
2021-08-23,0.0020964231917996023,0.0010950017187106441,1.0106152993943645,1.013426365988164
2021-08-24,0.0003091632518116816,0.0006137671482250103,1.010927744506656,1.0140483737987525
2021-08-25,-0.00014711386321018935,-0.0005434636799764622,1.0107790230207352,1.0134972753378537
2021-08-26,-0.0010443601339642393,-0.00011271359951298132,1.009723405704845,1.0133830404118538
2021-08-27,0.0004466144387557276,0.0005556999233483149,1.0101743627569824,1.0139461772897331
2021-08-30,0.0002319020994449006,0.0012924654817270034,1.010408624312511,1.0152566677242092
2021-08-31,0.00020385949923162325,0.00018141047628447848,1.0106146057086824,1.015440845919852
2021-09-01,-6.778909202702162e-06,-0.00020034369945761584,1.0106077548440313,1.0152374087442
2021-09-02,-0.001373011917374453,-0.0001221848265008041,1.0092201783528394,1.0151133621375554
2021-09-03,0.00040686881642642365,-0.0002211927201982763,1.0096307985723196,1.0148888264516747
2021-09-07,0.00020986577317427276,0.00019901000163581725,1.0098426855204825,1.015090799478687
2021-09-08,0.00040496397464668854,-0.0003992830171952237,1.0102516354281788,1.0146854909615441
2021-09-09,-0.0011120647672389896,0.00024203734009302266,1.0091281701783734,1.0149310827388076
2021-09-10,0.00032937611286771234,-4.104732520585663e-05,1.009460552892452,1.0148894225325928
2021-09-13,0.00010959592722367971,0.00026014869894314715,1.009571185657742,1.0151534446954358
2021-09-14,-6.130055785428905e-05,2.586233088880505e-06,1.0095092983808676,1.0151560701188647
2021-09-15,0.0001294017397369996,-6.009922777208843e-05,1.0096399306403587,1.0150950600229824
2021-09-16,-0.0013798813254406804,-0.0005067197156925119,1.0082467473546488,1.0145806913427668
2021-09-17,-0.0010265694972474133,-0.0007118065575271056,1.0072117119981157,1.0138585061535286
2021-09-20,0.0005419598158358317,-0.0005625722369396143,1.0077575802720578,1.0132881375057816
2021-09-21,-0.0005336514360159722,0.00044279017203532585,1.0072197889921894,1.0137368115345093
2021-09-22,-0.0011911709208994497,-0.0013714523686130925,1.0060200180685874,1.01234651978318
2021-09-23,-3.18845148553775e-05,0.0004710008619339451,1.0059879416083766,1.0128233358665737
2021-09-24,-0.00035600873075344045,-0.0004832212279465977,1.0056298011181313,1.0123339181305233
2021-09-27,-0.0015001367326086302,-0.0005604280773032366,1.004121218914068,1.0117665777791964
